body_type,sex,diet,how_often_shower,heating_energy_source,transport,vehicle_type,social_activity,monthly_grocery_bill,air_travel_frequency,vehicle_monthly_distance_km,waste_bag_size,waste_bag_weekly_count,tv_pc_daily_hours,new_clothes_monthly,internet_daily_hours,energy_efficiency,recycling,cooking_with,carbon_emission,transport_co2,food_co2,energy_co2,waste_co2,other_co2
obese,female,vegetarian,twice a day,electricity,public,,sometimes,238,rarely,1277,large,3,12,7,13,Yes,['Glass'],"['Stove', 'Microwave', 'Grill', 'Airfryer']",1388,-141.89799999999997,179.724356,-53.76142699999998,231.84799999999996,1172.087071
obese,female,vegetarian,daily,wood,public,,never,137,never,484,extra large,6,0,15,8,Sometimes,"['Paper', 'Glass']","['Stove', 'Oven', 'Microwave']",1558,-454.41099999999994,87.434394,134.846016,458.4799999999999,1331.65059
overweight,female,vegetarian,daily,coal,private,electric,sometimes,261,rarely,9418,small,3,17,40,8,Sometimes,"['Paper', 'Glass', 'Metal']","['Stove', 'Microwave']",1418,-338.30054199999995,200.740882,329.09021800000005,-300.243,1526.712442
overweight,male,pescatarian,twice a day,electricity,walk/bicycle,,sometimes,178,very frequently,40,medium,5,14,17,22,Yes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Oven', 'Microwave']",2515,773.9390000000001,169.567636,26.099578000000015,58.09999999999992,1487.293786
normal,female,vegan,twice a day,coal,private,lpg,often,238,frequently,9022,extra large,6,12,43,19,Yes,"['Paper', 'Metal']","['Stove', 'Oven', 'Microwave']",4466,2588.462882,152.04335600000002,431.771835,404.9819999999999,888.7399270000001
overweight,male,vegetarian,less frequently,coal,private,petrol,sometimes,79,very frequently,931,large,1,20,34,8,Sometimes,"['Plastic', 'Glass']",['Microwave'],3158,1115.544731,34.436198,301.41413600000004,7.152000000000001,1699.4529349999998
underweight,female,pescatarian,more frequently,electricity,walk/bicycle,,sometimes,227,rarely,9,extra large,7,4,39,13,No,"['Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",1894,-348.837,214.341974,11.660125000000015,546.886,1469.948901
overweight,female,vegetarian,more frequently,coal,public,,never,126,frequently,1197,small,1,10,42,13,Sometimes,"['Paper', 'Plastic', 'Glass']",['Stove'],1904,301.78,77.38301200000001,371.592961,-388.283,1541.527027
underweight,female,pescatarian,daily,coal,public,,often,187,never,1466,extra large,1,24,43,6,Sometimes,"['Paper', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1396,-298.27299999999997,177.791494,364.89360600000003,-91.21100000000003,1242.7989
obese,female,vegetarian,less frequently,natural gas,walk/bicycle,,often,135,frequently,49,large,1,5,0,9,Sometimes,"['Plastic', 'Metal']","['Stove', 'Microwave']",1343,113.92099999999999,85.60686999999999,92.991923,-46.346000000000004,1096.826207
obese,female,omnivore,twice a day,wood,private,electric,sometimes,72,frequently,3598,large,6,1,38,14,No,"['Paper', 'Plastic', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2432,113.55203800000002,162.05586399999999,272.83658399999996,224.23399999999998,1659.321514
underweight,female,vegetarian,daily,electricity,private,petrol,often,128,never,6793,small,3,5,29,19,No,[],['Microwave'],3074,1973.1831929999998,79.21053599999999,-44.03730700000001,62.02600000000001,1003.6175780000003
obese,female,vegetarian,twice a day,electricity,private,electric,never,147,never,2325,medium,3,10,37,3,No,"['Plastic', 'Metal']",['Microwave'],1034,-530.266175,96.572014,-121.29180899999996,-18.15700000000001,1607.1429699999999
obese,female,pescatarian,more frequently,electricity,walk/bicycle,,never,240,frequently,94,extra large,5,2,27,7,Yes,"['Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",2248,121.076,226.22088,-77.56674899999996,381.67199999999997,1596.597869
overweight,male,vegan,less frequently,wood,private,hybrid,sometimes,209,frequently,2209,medium,5,5,2,10,Sometimes,['Glass'],"['Oven', 'Grill', 'Airfryer']",2341,468.929141,125.544258,149.17129999999997,260.0369999999999,1337.3183010000002
underweight,female,vegan,daily,wood,public,,often,100,frequently,488,extra large,4,24,41,19,No,[],['Stove'],2246,189.04899999999998,25.944199999999995,252.564507,518.879,1259.5632930000002
obese,male,vegan,twice a day,electricity,public,,sometimes,84,rarely,1885,small,7,13,21,4,Yes,"['Plastic', 'Glass', 'Metal']",[],1179,-45.22599999999994,11.324007999999992,-184.28651399999995,113.15800000000007,1284.0305059999998
overweight,male,pescatarian,twice a day,natural gas,private,petrol,often,138,frequently,6364,medium,3,23,1,13,No,[],"['Oven', 'Microwave', 'Grill', 'Airfryer']",4877,2457.791564,133.017156,285.670939,177.981,1822.5393409999997
normal,female,vegan,twice a day,coal,walk/bicycle,,sometimes,273,never,9,small,7,19,27,13,No,"['Plastic', 'Glass']","['Stove', 'Oven', 'Grill', 'Airfryer']",1455,-535.2629999999999,184.02502599999997,496.16571500000003,249.81400000000008,1060.2582589999997
overweight,female,omnivore,daily,natural gas,public,,often,286,very frequently,324,medium,4,22,40,23,Yes,['Glass'],"['Stove', 'Microwave']",3130,824.422,357.600932,211.275403,177.42999999999995,1559.2716649999998
obese,female,vegan,daily,coal,walk/bicycle,,sometimes,188,very frequently,5,small,6,6,21,23,Sometimes,"['Paper', 'Plastic']",['Oven'],2826,768.374,106.35525599999998,417.40350700000005,107.90999999999997,1425.957237
overweight,male,pescatarian,twice a day,wood,walk/bicycle,,often,233,rarely,80,extra large,1,12,3,6,Sometimes,['Metal'],"['Oven', 'Microwave', 'Grill', 'Airfryer']",1462,-337.54799999999994,219.824546,181.76293399999997,134.402,1263.55852
underweight,female,pescatarian,more frequently,natural gas,walk/bicycle,,sometimes,256,very frequently,22,extra large,2,24,36,22,Sometimes,"['Paper', 'Glass', 'Metal']","['Grill', 'Airfryer']",2389,771.0770000000001,240.841072,272.396638,-8.604000000000042,1113.28929
underweight,female,vegetarian,daily,electricity,walk/bicycle,,never,127,very frequently,80,small,5,4,26,10,No,"['Plastic', 'Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",1792,780.2990000000001,78.296774,-77.53100599999999,-52.056000000000026,1062.9912319999999
underweight,female,pescatarian,twice a day,coal,public,,often,159,frequently,1537,small,4,13,14,11,Sometimes,['Glass'],"['Stove', 'Oven', 'Grill', 'Airfryer']",1809,355.84000000000003,152.206158,432.179125,61.47500000000001,807.299717
underweight,female,vegan,more frequently,wood,walk/bicycle,,sometimes,167,very frequently,67,small,2,22,13,7,Yes,"['Plastic', 'Metal']","['Grill', 'Airfryer']",1844,778.2320000000001,87.166254,136.43837100000002,-216.719,1058.882375
underweight,female,pescatarian,daily,natural gas,walk/bicycle,,often,50,never,53,medium,1,15,45,7,No,['Paper'],"['Grill', 'Airfryer']",1161,-528.2669999999999,52.6061,144.807229,-129.68800000000002,1621.541671
overweight,male,pescatarian,twice a day,coal,private,diesel,sometimes,250,never,1805,extra large,5,10,6,21,Sometimes,"['Plastic', 'Glass']","['Oven', 'Microwave', 'Grill', 'Airfryer']",2570,-88.92561999999998,235.3585,480.67397700000004,458.846,1484.047143
overweight,female,pescatarian,twice a day,natural gas,public,,sometimes,180,rarely,1918,small,2,2,28,10,Yes,"['Paper', 'Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",1201,-39.978999999999985,171.39516,102.118382,-382.85,1350.315458
overweight,male,vegetarian,more frequently,wood,private,diesel,sometimes,160,rarely,759,large,5,6,38,23,Sometimes,"['Paper', 'Glass']","['Oven', 'Microwave']",2289,-159.309356,108.45092,264.696507,254.60699999999997,1820.554929
normal,female,vegan,daily,natural gas,walk/bicycle,,never,68,never,49,small,5,3,22,10,No,"['Plastic', 'Metal']",['Stove'],854,-528.9029999999999,-3.2961840000000038,129.60868799999997,31.101999999999975,1225.488496
overweight,female,vegan,daily,natural gas,walk/bicycle,,often,119,very frequently,40,large,6,4,47,8,Sometimes,"['Paper', 'Plastic', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",2888,773.9390000000001,43.305678,144.14924000000002,224.23399999999998,1702.372082
obese,female,vegetarian,more frequently,wood,private,electric,never,250,frequently,6704,large,3,9,45,21,No,"['Paper', 'Plastic', 'Glass']","['Stove', 'Grill', 'Airfryer']",2271,115.97782400000003,190.68949999999998,297.479671,29.91099999999996,1636.9420049999999
underweight,male,omnivore,daily,electricity,walk/bicycle,,never,65,rarely,44,small,1,6,4,4,No,"['Paper', 'Glass', 'Metal']",['Oven'],369,-343.272,155.65953,-114.69365599999998,-465.457,1136.7631259999998
underweight,male,pescatarian,twice a day,coal,walk/bicycle,,never,95,very frequently,29,large,6,2,5,0,Sometimes,"['Paper', 'Glass']","['Grill', 'Airfryer']",2487,772.19,93.72539,257.538612,337.21399999999994,1026.3319979999999
normal,male,vegan,twice a day,electricity,walk/bicycle,,sometimes,62,rarely,69,large,3,9,20,3,Sometimes,"['Plastic', 'Metal']","['Grill', 'Airfryer']",1033,-339.29699999999997,-8.778756000000001,-135.992115,118.86799999999997,1398.199871
underweight,male,vegetarian,daily,natural gas,private,petrol,sometimes,279,very frequently,1982,medium,3,6,15,1,Yes,"['Paper', 'Plastic']","['Oven', 'Microwave', 'Grill', 'Airfryer']",2933,1503.1545820000001,217.18859799999998,67.057213,-23.956000000000017,1169.5556069999998
underweight,male,vegetarian,daily,coal,private,electric,never,232,frequently,9685,extra large,7,16,20,3,No,['Paper'],['Microwave'],2594,118.30598500000005,174.241784,300.586027,624.245,1376.621204
normal,female,pescatarian,more frequently,coal,public,,never,293,frequently,934,large,1,9,29,1,Sometimes,"['Paper', 'Metal']","['Stove', 'Grill', 'Airfryer']",1765,259.96299999999997,274.650266,316.72613099999995,-129.31900000000002,1042.979603
underweight,female,vegetarian,less frequently,wood,walk/bicycle,,sometimes,158,very frequently,16,large,3,17,50,12,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']",['Microwave'],2212,770.123,106.62339599999999,93.64672600000002,-106.74500000000005,1348.351878
underweight,female,vegan,daily,wood,walk/bicycle,,sometimes,120,very frequently,96,small,3,4,34,11,Yes,"['Plastic', 'Metal']",[],1890,782.8430000000001,44.21943999999999,54.13537099999999,-134.112,1142.914189
normal,female,omnivore,twice a day,wood,walk/bicycle,,often,196,rarely,77,small,1,13,43,21,Sometimes,"['Paper', 'Glass', 'Metal']",['Stove'],1380,-338.025,275.362352,229.527895,-465.457,1678.591753
obese,female,vegan,more frequently,wood,walk/bicycle,,often,83,very frequently,49,small,2,18,15,23,Yes,"['Paper', 'Plastic', 'Glass']",['Stove'],2235,775.3700000000001,10.410246,233.28317900000002,-305.676,1521.6125749999999
normal,male,omnivore,twice a day,coal,private,hybrid,sometimes,211,very frequently,9626,medium,2,0,24,9,Sometimes,"['Paper', 'Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",4181,2333.0372740000003,289.068782,360.740393,-266.89500000000004,1465.0485509999999
underweight,male,omnivore,more frequently,natural gas,private,hybrid,often,70,very frequently,4996,large,1,14,36,8,No,"['Plastic', 'Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",3352,1582.287404,160.22834,227.47929999999997,-129.50400000000002,1511.5089560000001
underweight,male,vegetarian,daily,natural gas,walk/bicycle,,often,166,frequently,55,extra large,7,12,35,22,Yes,['Metal'],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2732,114.875,113.933492,256.86096599999996,630.0440000000001,1616.2865419999998
obese,female,pescatarian,less frequently,electricity,walk/bicycle,,never,71,rarely,99,medium,5,19,3,16,Sometimes,['Glass'],['Stove'],986,-334.527,71.795102,-60.457154,260.0369999999999,1049.1520520000001
normal,male,vegan,less frequently,coal,public,,never,188,very frequently,1304,small,3,14,21,20,No,"['Plastic', 'Glass']","['Stove', 'Oven']",2721,980.2420000000001,106.35525599999998,466.907824,-80.61399999999999,1248.1089200000001
normal,male,pescatarian,more frequently,wood,walk/bicycle,,often,253,very frequently,22,extra large,2,0,19,19,Sometimes,['Paper'],"['Stove', 'Microwave']",2776,771.0770000000001,238.099786,203.31216299999997,211.20999999999995,1352.301051
obese,female,pescatarian,daily,electricity,public,,often,223,frequently,1262,small,5,7,28,16,No,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1878,312.115,210.686926,42.061174000000015,-194.51100000000002,1507.6479
obese,female,omnivore,twice a day,wood,public,,sometimes,109,rarely,1156,medium,1,18,12,22,No,"['Paper', 'Plastic', 'Glass']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1366,-161.13699999999997,195.86505799999998,345.490802,-272.32800000000003,1258.10914
overweight,female,vegan,less frequently,coal,walk/bicycle,,never,268,never,78,medium,4,11,32,24,Sometimes,"['Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1525,-524.2919999999999,179.45621599999998,496.164414,40.773999999999944,1332.89737
underweight,female,pescatarian,daily,electricity,walk/bicycle,,sometimes,240,rarely,40,large,6,22,5,12,No,"['Plastic', 'Metal']","['Grill', 'Airfryer']",1148,-343.90799999999996,226.22088,-29.730743999999987,366.689,928.7288639999999
obese,male,vegetarian,twice a day,coal,public,,often,158,frequently,525,extra large,6,5,31,20,No,"['Paper', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",3406,194.932,106.62339599999999,496.57607,404.9819999999999,2202.886534
normal,male,vegan,more frequently,natural gas,public,,sometimes,195,very frequently,204,small,7,14,26,0,No,"['Paper', 'Metal']","['Stove', 'Grill', 'Airfryer']",2521,805.3420000000001,112.75158999999998,152.167284,113.34300000000005,1337.3961259999999
underweight,male,vegan,more frequently,natural gas,public,,often,193,rarely,618,medium,7,18,1,9,Yes,['Plastic'],"['Stove', 'Oven']",1479,-246.67899999999997,110.924066,169.638901,448.927,996.189033
obese,female,pescatarian,less frequently,coal,public,,never,63,very frequently,1993,large,4,2,2,13,No,['Paper'],[],2732,1089.7930000000001,64.485006,318.336513,255.158,1004.2274810000001
overweight,male,omnivore,daily,natural gas,private,hybrid,often,101,frequently,9727,large,7,7,50,23,No,"['Plastic', 'Glass', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",4786,1687.965323,188.554962,293.467813,366.138,2249.8739020000003
normal,female,vegetarian,more frequently,electricity,walk/bicycle,,sometimes,254,frequently,20,large,5,14,33,17,Yes,['Plastic'],[],1862,109.31,194.34454799999997,-79.798307,420.73799999999994,1217.4057590000002
normal,male,vegetarian,daily,coal,walk/bicycle,,never,197,never,48,extra large,3,6,14,1,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",1150,-529.062,142.260114,296.44721300000003,14.521000000000015,1225.833673
overweight,female,pescatarian,daily,natural gas,private,diesel,never,152,very frequently,8082,small,1,10,3,9,Yes,['Plastic'],"['Microwave', 'Grill', 'Airfryer']",3824,2756.451312,145.809824,89.826453,-162.67,994.5824109999999
obese,male,omnivore,daily,natural gas,walk/bicycle,,sometimes,281,frequently,77,medium,3,13,26,22,No,['Metal'],"['Oven', 'Microwave']",2813,118.37299999999999,353.03212199999996,267.85927200000003,41.32499999999999,2032.410606
obese,male,pescatarian,twice a day,natural gas,public,,often,223,never,1975,medium,2,15,47,2,Yes,"['Glass', 'Metal']",['Microwave'],1968,-217.34199999999998,210.686926,43.637344000000006,-124.44000000000001,2055.45773
underweight,female,pescatarian,more frequently,electricity,private,electric,often,140,very frequently,1542,medium,7,24,48,11,Sometimes,"['Paper', 'Metal']","['Microwave', 'Grill', 'Airfryer']",2401,773.395302,134.84467999999998,-22.971508999999983,229.29799999999994,1286.433527
overweight,male,vegetarian,daily,wood,public,,sometimes,199,very frequently,554,small,7,1,27,7,No,"['Paper', 'Plastic']",['Stove'],2805,860.9920000000001,144.087638,111.22094499999999,190.51700000000005,1498.182417
underweight,male,vegetarian,twice a day,natural gas,public,,never,152,rarely,1030,large,1,0,21,16,Yes,"['Glass', 'Metal']",['Oven'],1117,-181.17099999999996,101.14082399999998,140.735032,-70.022,1126.317144
overweight,female,omnivore,more frequently,electricity,walk/bicycle,,often,247,frequently,86,large,2,10,27,16,No,"['Plastic', 'Glass', 'Metal']","['Stove', 'Microwave']",1861,119.804,321.96421399999997,6.390092000000022,-46.897000000000006,1459.7386940000001
obese,female,vegan,less frequently,coal,public,,never,219,frequently,22,extra large,5,21,17,20,Sometimes,"['Plastic', 'Glass']","['Stove', 'Grill', 'Airfryer']",2554,114.955,134.68187799999998,437.852966,458.846,1407.664156
underweight,female,pescatarian,less frequently,natural gas,walk/bicycle,,sometimes,245,very frequently,62,extra large,5,17,19,14,Yes,"['Paper', 'Glass', 'Metal']","['Grill', 'Airfryer']",2206,777.437,230.78969,122.94948,239.21699999999993,835.6068300000002
overweight,male,vegan,more frequently,coal,walk/bicycle,,never,252,very frequently,8,large,7,5,22,21,Yes,"['Plastic', 'Metal']",['Oven'],3581,768.8510000000001,164.836024,402.685447,449.296,1795.3315289999998
overweight,female,omnivore,twice a day,coal,public,,often,259,very frequently,1028,medium,3,10,16,1,No,['Plastic'],"['Microwave', 'Grill', 'Airfryer']",3026,936.3580000000001,332.929358,329.415437,118.499,1308.7982049999998
underweight,female,vegetarian,more frequently,electricity,walk/bicycle,,never,189,very frequently,22,large,1,1,2,23,Yes,['Paper'],"['Stove', 'Grill', 'Airfryer']",1527,771.0770000000001,134.950018,-9.944023000000001,7.336999999999989,623.5800049999999
obese,male,pescatarian,daily,wood,walk/bicycle,,often,118,frequently,98,medium,2,3,20,6,Yes,"['Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",2067,121.71199999999999,114.741916,84.91918000000001,-124.44000000000001,1870.066904
obese,male,omnivore,daily,electricity,public,,never,120,very frequently,211,small,6,11,19,23,Sometimes,"['Paper', 'Plastic', 'Metal']","['Stove', 'Grill', 'Airfryer']",2559,806.455,205.91644,12.380037000000002,-28.746000000000038,1562.994523
underweight,male,vegetarian,more frequently,wood,private,petrol,often,262,rarely,1074,small,3,12,30,17,Yes,"['Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",1965,50.43627399999997,201.654644,230.064081,-157.788,1640.6330010000001
overweight,male,omnivore,more frequently,electricity,public,,often,134,frequently,1620,large,3,3,1,18,Yes,['Metal'],['Microwave'],1797,369.037,218.70910800000001,-89.22729599999998,178.34999999999997,1120.1311879999998
